Instances,Source,feature_n_tours,feature_n_legs,feature_n_position_used,feature_drive_min,feature_drive_max,feature_drive_mean,feature_drive_median,feature_drive_std,feature_drive_first_quantile,feature_drive_third_quartile,feature_diff_min,feature_diff_max,feature_diff_mean,feature_diff_median,feature_diff_std,feature_diff_first_quantile,feature_diff_third_quartile,feature_max_active_buses,feature_average_distance,feature_huge,feature_large,feature_medium,feature_small,feature_tiny,feature_max_num_legs_per_tour,feature_min_num_legs_per_tour,feature_mean_num_legs_per_tour,feature_median_num_legs_per_tour,feature_std_num_legs_per_tour,feature_1st_quantile_num_legs_per_tour,feature_3rd_quantile_num_legs_per_tour,feature_max_total_time_per_tour,feature_min_total_time_per_tour,feature_mean_total_time_per_tour,feature_median_total_time_per_tour,feature_std_total_time_per_tour,feature_1st_quantile_total_time_per_tour,feature_3rd_quantile_total_time_per_tour,feature_max_number_breaks_per_tour,feature_min_number_breaks_per_tour,feature_mean_number_breaks_per_tour,feature_median_number_breaks_per_tour,feature_std_number_breaks_per_tour,feature_1st_quantile_number_breaks_per_tour,feature_3rd_quantile_number_breaks_per_tour,feature_max_number_of_proper_breaks_per_tour,feature_min_number_of_proper_breaks_per_tour,feature_mean_number_of_proper_breaks_per_tour,feature_median_number_of_proper_breaks_per_tour,feature_std_number_of_proper_breaks_per_tour,feature_1st_quantile_number_of_proper_breaks_per_tour,feature_3rd_quantile_number_of_proper_breaks_per_tour,feature_max_proportion_of_large_legs_per_tour,feature_min_proportion_of_large_legs_per_tour,feature_mean_proportion_of_large_legs_per_tour,feature_median_proportion_of_large_legs_per_tour,feature_std_proportion_of_large_legs_per_tour,feature_1st_quantile_proportion_of_large_legs_per_tour,feature_3rd_quantile_proportion_of_large_legs_per_tour,feature_min_max_rro,feature_max_max_rro,feature_mean_max_rro,feature_median_max_rro,feature_std_max_rro,feature_min_min_rro,feature_max_min_rro,feature_mean_min_rro,feature_median_min_rro,feature_std_min_rro,feature_min_mean_rro,feature_max_mean_rro,feature_mean_mean_rro,feature_median_mean_rro,feature_std_mean_rro,feature_min_median_rro,feature_max_median_rro,feature_mean_median_rro,feature_median_median_rro,feature_std_median_rro,feature_min_std_rro,feature_max_std_rro,feature_mean_std_rro,feature_median_std_rro,feature_std_std_rro,algo_CMSA,algo_LNS
distanceAvailability_250_1,distanceAvailability,817,1640,51,18,50,31.4475609756098,31.0,10.4426859175746,21,40,0,43,18.7919216646267,20.0,14.3560523226293,0,30,1640,96.9803921568628,1.0,0.0,0.0,0.0,0,5,1,2.00734394124847,2.0,0.805394857699288,1.0,3.0,190,18,89.7074663402693,85.0,42.8747440508267,49.0,133.0,4,0,1.00734394124847,1.0,0.805394857699288,0.0,2.0,4,0,0.902080783353733,1.0,0.78399415376094,0.0,1.0,0,0,0.0,0,0.0,0,0,2,113,5.17647058823529,3.0,15.2748747722513,0,13,0.274509803921569,0.0,1.80498689770432,0.4,43.0,1.84011066375162,1.05263157894737,5.82970836375885,0.0,34.0,1.53921568627451,1.0,4.61226321168595,0.575639597965222,23.8702633769343,1.35805483438924,0.916429893663449,3.19006116396078,295463.0,278548.4
distanceAvailability_250_2,distanceAvailability,851,1726,18,23,40,29.8302433371958,29.0,5.64646246877095,24,35,0,57,23.2502937720329,24.0,18.3139383462852,0,37,1726,179.37037037037,1.0,0.0,0.0,0.0,0,4,1,2.02820211515864,2.0,0.809261279278137,1.0,3.0,189,23,93.0,91.0,47.627175289817,39.0,138.0,3,0,1.02820211515864,1.0,0.809261279278137,0.0,2.0,3,0,0.960047003525264,1.0,0.797058043937353,0.0,2.0,0,0,0.0,0,0.0,0,0,4,114,12.6666666666667,5.5,24.6756740310957,0,9,0.666666666666667,0.0,2.05480466765633,1.41176470588235,44.7894736842105,5.13965380499178,2.82730263157895,9.65025957536469,1.0,39.0,4.52777777777778,2.25,8.41373252853503,1.08793094909558,26.9396576139076,3.15178168509095,1.67947534192931,5.78974125826027,328609.4,315744.8
distanceAvailability_250_3,distanceAvailability,775,1613,30,18,50,30.8412895226286,31.0,10.0251194153423,21,39,0,33,15.4348387096774,16.0,10.6131056750962,9,24,1613,155.142222222222,1.0,0.0,0.0,0.0,0,4,1,2.08129032258064,2.0,0.796669445902992,2.0,3.0,170,30,85.9729032258064,76.0,40.470019663589,60.0,136.0,3,0,1.08129032258065,1.0,0.796669445902992,1.0,2.0,3,0,0.781935483870968,1.0,0.748458283599882,0.0,1.0,0,0,0.0,0,0.0,0,0,2,120,8.73333333333333,5.0,20.7250787426463,0,10,0.366666666666667,0.0,1.79783820802157,0.833333333333333,45.5882352941176,3.24794130977954,1.76470588235294,7.88100002171375,1.0,28.0,2.43333333333333,1.5,4.78493004709113,0.582323231565392,33.0615447906573,2.41282038369978,1.37219971012995,5.70577933256248,271477.6,263713.2
distanceAvailability_250_4,distanceAvailability,950,1745,56,18,46,30.5747851002865,31.0,9.14087424560011,22,38,0,60,16.4452631578947,10.0,18.0000191135633,0,29,1745,198.477040816327,1.0,0.0,0.0,0.0,0,5,1,1.83684210526316,2.0,0.779818147705159,1.0,2.0,192,18,77.2778947368421,74.0,40.1451397830353,41.0,96.0,4,0,0.836842105263158,1.0,0.779818147705159,0.0,1.0,3,0,0.565263157894737,0.0,0.641916279350579,0.0,1.0,0,0,0.0,0,0.0,0,0,1,121,5.19642857142857,3.0,15.654095359701,0,2,0.035714285714286,0.0,0.264864231681988,0.176470588235294,50.0,1.79431943446622,0.861904761904762,6.50771170762792,0.0,31.0,1.26785714285714,1.0,4.03662284336695,0.381220041082815,36.9466186758538,1.58066052586994,0.907046157994466,4.77455659405703,283489.6,266362.4
distanceAvailability_250_5,distanceAvailability,916,1877,91,16,56,33.7874267448055,33.0,12.8685867076583,21,45,0,45,17.1299126637555,15.0,14.3853523722733,0,29,1877,127.278589542326,0.873734683004795,0.126265316995205,0.0,0.0,0,4,1,2.04912663755459,2.0,0.786616560201913,1.0,3.0,175,23,92.7412663755458,87.0,40.622794600951,55.0,134.0,3,0,1.04912663755459,1.0,0.786616560201913,0.0,2.0,3,0,0.717248908296943,1.0,0.705381270782899,0.0,1.0,0,0,0.0,0,0.0,0,0,1,111,3.7032967032967,2.0,11.3423203485878,0,2,0.043956043956044,0.0,0.25298603149937,0.166666666666667,50.8888888888889,1.35442055341053,0.75,5.23061026267269,0.0,45.5,1.14835164835165,1.0,4.70182014410932,0.0,27.2537232703857,1.09617727939959,0.799305253885453,2.76622683272346,326854.2,306158.6
distanceAvailability_50_1,distanceAvailability,170,324,47,18,50,33.1851851851852,33.0,10.6971337006766,23,43,0,43,16.3705882352941,17.0,14.8845859752288,0,29,324,100.314494425221,1.0,0.0,0.0,0.0,0,4,1,1.90588235294118,2.0,0.862602483756393,1.0,3.0,182,20,87.2647058823529,81.5,46.7826695058113,45.0,135.75,3,0,0.905882352941176,1.0,0.862602483756393,0.0,2.0,3,0,0.852941176470588,1.0,0.851723268410319,0.0,1.75,0,0,0.0,0,0.0,0,0,1,22,1.76595744680851,1.0,3.02621711725091,0,2,0.319148936170213,0.0,0.549908424822131,0.125,8.94736842105263,0.76594818799466,0.5,1.26910291798054,0.0,6.0,0.51063829787234,0.0,0.959218219476583,0.0,5.74432153669148,0.517238532901855,0.471404520791032,0.811608521703365,64614.4,64169.0
distanceAvailability_50_2,distanceAvailability,209,418,18,23,40,30.3133971291866,30.0,5.75703126912439,24,35,0,57,23.488038277512,22.0,18.7047342081511,0,40,418,158.537037037037,1.0,0.0,0.0,0.0,0,4,1,2.0,2.0,0.788675832885724,1.0,3.0,182,23,92.3397129186603,89.0,46.0767448211645,39.0,131.0,3,0,1.0,1.0,0.788675832885724,0.0,2.0,3,0,0.947368421052632,1.0,0.77774380054736,0.0,1.0,0,0,0.0,0,0.0,0,0,1,26,4.0,3.0,5.40575824674229,0,3,0.166666666666667,0.0,0.687184270936277,0.5,11.6111111111111,1.45941416970829,0.834033613445378,2.47331739492634,0.0,11.0,1.25,1.0,2.39356776939085,0.5,5.54916298882482,1.11741848774627,0.844894666913716,1.09240588178425,59217.6,59039.6
distanceAvailability_50_3,distanceAvailability,149,308,30,18,50,30.8181818181818,31.0,9.70369761191916,21,40,0,33,14.3825503355705,14.0,10.8600600165424,0,25,308,176.675555555556,1.0,0.0,0.0,0.0,0,4,1,2.06711409395973,2.0,0.856592512195274,1.0,3.0,164,30,84.4563758389262,74.0,41.9465116773614,45.0,136.0,3,0,1.06711409395973,1.0,0.856592512195274,0.0,2.0,3,0,0.704697986577181,1.0,0.790067159703265,0.0,1.0,0,0,0.0,0,0.0,0,0,1,22,2.3,2.0,3.6981977592696,0,1,0.166666666666667,0.0,0.372677996249965,0.3125,8.76470588235294,0.884248839395898,0.550480769230769,1.48431656326464,0.0,6.0,0.6,0.0,1.113552872566,0.0,6.53973746338226,0.747272113920676,0.613707939791804,1.09630248795666,46291.6,45873.0
distanceAvailability_50_4,distanceAvailability,177,318,46,18,46,29.8679245283019,30.0,9.01927579930837,22,37,0,57,15.5875706214689,11.0,16.2919849025287,0,27,318,186.568239795918,1.0,0.0,0.0,0.0,0,4,1,1.79661016949153,2.0,0.683452378090032,1.0,2.0,169,19,72.6892655367232,70.0,36.3013057619906,40.0,90.0,3,0,0.796610169491525,1.0,0.683452378090032,0.0,1.0,2,0,0.559322033898305,0.0,0.636139125262429,0.0,1.0,0,0,0.0,0,0.0,0,0,1,30,2.06521739130435,1.0,4.21901582338327,0,2,0.304347826086957,0.0,0.505171740809663,0.153846153846154,9.83333333333333,0.898074057584927,0.666666666666667,1.38358859359993,0.0,5.5,0.652173913043478,0.5,0.889977803932988,0.0,8.82074574826616,0.633234930860689,0.471404520791032,1.26236469828874,57323.4,56331.2
distanceAvailability_50_5,distanceAvailability,148,290,70,16,56,33.7448275862069,32.0,12.7221117908368,22,46,0,43,15.5675675675676,14.0,14.1841947452,0,28,290,131.074990943123,0.893103448275862,0.106896551724138,0.0,0.0,0,4,1,1.95945945945946,2.0,0.787386871997687,1.0,2.0,169,23,87.6486486486487,78.0,41.4025826431782,54.0,132.0,3,0,0.959459459459459,1.0,0.787386871997687,0.0,1.0,3,0,0.675675675675676,1.0,0.709169825048753,0.0,1.0,0,0,0.0,0,0.0,0,0,1,23,1.47142857142857,1.0,2.61709450984663,0,2,0.528571428571429,0.5,0.553467732223157,0.142857142857143,8.70588235294118,0.85480659280029,1.0,1.02230734066441,0.0,7.0,0.75,1.0,0.917099464928111,0.0,5.95833282922381,0.32953986728357,0.174963553055941,0.726842858332888,56957.8,56645.4
distanceVariation_100_1,distanceVariation,314,632,21,18,49,31.0158227848101,30.0,9.73768629858281,22,40,0,37,15.1624203821656,15.0,12.1126239038458,0,25,632,8658.17233560091,1.0,0.0,0.0,0.0,0,5,1,2.01273885350318,2.0,0.789963001201623,1.0,2.0,187,26,83.0764331210191,77.0,39.00572249398,49.0,94.75,4,0,1.01273885350318,1.0,0.789963001201623,0.0,1.0,3,0,0.687898089171974,1.0,0.703526179438679,0.0,1.0,0,0,0.0,0,0.0,0,0,2,45,5.0,3.0,8.96554250343795,0,1,0.047619047619048,0.0,0.21295885499998,0.6,16.5263157894737,1.76742954491738,1.0,3.3080972721945,0.0,10.0,1.28571428571429,1.0,1.98549159422756,0.5,14.4308456952191,1.58998742019183,0.963068014212911,2.87634632491551,100819.2,98160.8
distanceVariation_100_2,distanceVariation,337,683,79,25,43,32.3250366032211,32.0,6.20841561213557,26,37,0,35,15.786350148368,19.0,12.4214585565725,0,26,683,6088.7525432686,1.0,0.0,0.0,0.0,0,4,1,2.02670623145401,2.0,0.876260675408184,1.0,3.0,188,25,89.8902077151335,81.0,48.5024682808381,41.0,143.0,3,0,1.02670623145401,1.0,0.876260675408184,0.0,2.0,3,0,0.949554896142433,1.0,0.864983890751389,0.0,2.0,0,0,0.0,0,0.0,0,0,1,56,2.24050632911392,1.0,6.11744794533505,0,3,0.215189873417721,0.0,0.543567355786934,0.133333333333333,18.7222222222222,0.842923158168876,0.4375,2.07490460334442,0.0,14.0,0.556962025316456,0.0,1.63619530451205,0.0,14.1099080852017,0.678959150416757,0.494871659305393,1.53860535894538,105654.2,104465.2
distanceVariation_100_3,distanceVariation,330,627,38,30,46,35.8564593301435,35.0,5.54510018917558,30,41,0,36,14.2090909090909,15.0,11.6915629677173,0,24,627,6795.57894736842,1.0,0.0,0.0,0.0,0,4,1,1.9,2.0,0.754180269423616,1.0,2.0,179,30,87.6121212121212,87.0,43.4369048340356,43.0,115.5,3,0,0.9,1.0,0.754180269423617,0.0,1.0,2,0,0.696969696969697,1.0,0.6912811332174,0.0,1.0,0,0,0.0,0,0.0,0,0,1,54,3.44736842105263,2.0,8.34044479572773,0,1,0.052631578947369,0.0,0.223296878269436,0.285714285714286,19.4117647058824,1.1229028904532,0.572916666666667,3.01596830195567,0.0,15.0,0.802631578947369,0.0,2.38288710801185,0.0,14.0505759711518,1.02844853584806,0.685410196624969,2.1488786150524,104634.4,103429.4
distanceVariation_100_4,distanceVariation,345,662,41,27,54,37.5211480362538,36.0,9.26312279953328,27,45,0,42,15.8521739130435,16.0,13.2336265659001,0,27,662,5094.43307555027,1.0,0.0,0.0,0.0,0,4,1,1.91884057971014,2.0,0.764668226307528,1.0,2.0,189,29,93.3536231884058,90.0,43.75905232961,52.0,130.0,3,0,0.918840579710145,1.0,0.764668226307528,0.0,1.0,3,0,0.71304347826087,1.0,0.723500557070038,0.0,1.0,0,0,0.0,0,0.0,0,0,1,43,2.8780487804878,2.0,6.382885355467,0,1,0.048780487804878,0.0,0.215408801617752,0.222222222222222,18.1578947368421,1.04710490569529,0.6,2.71549600110437,0.0,12.0,0.75609756097561,0.5,1.8383514328011,0.0,11.9087016301205,0.929822876093326,0.66332495807108,1.74751403446079,112658.4,109627.4
distanceVariation_100_5,distanceVariation,315,520,44,25,41,31.7826923076923,31.0,5.47273736716287,26,37,0,59,14.0761904761905,7.0,16.9484907253856,0,25,520,4892.01859504132,1.0,0.0,0.0,0.0,0,4,1,1.65079365079365,2.0,0.707302727194089,1.0,2.0,182,25,68.9079365079365,67.0,38.2982584940687,34.0,91.5,3,0,0.650793650793651,1.0,0.707302727194089,0.0,1.0,2,0,0.463492063492063,0.0,0.602455711947066,0.0,1.0,0,0,0.0,0,0.0,0,0,1,50,2.77272727272727,2.0,7.22641504344757,0,2,0.204545454545455,0.0,0.456246815906471,0.266666666666667,17.5,1.03470938783439,0.566964285714286,2.53309199957627,0.0,11.5,0.647727272727273,0.0,1.7306709991902,0.0,13.7729606274194,0.851314427083415,0.625619605065974,1.98809668802734,87727.0,85862.4
distanceVariation_150_1,distanceVariation,518,1061,21,18,49,30.9019792648445,30.0,9.70438680808659,22,39,0,37,14.0791505791506,13.0,11.5639697084297,0,23,1061,6314.20408163265,1.0,0.0,0.0,0.0,0,5,1,2.04826254826255,2.0,0.826437482065879,1.0,2.0,178,19,83.2316602316602,74.0,40.0952582136649,49.0,104.75,4,0,1.04826254826255,1.0,0.826437482065879,0.0,1.0,3,0,0.650579150579151,1.0,0.721638561086611,0.0,1.0,0,0,0.0,0,0.0,0,0,2,80,7.76190476190476,4.0,16.1831916385482,0,4,0.19047619047619,0.0,0.85183541999992,0.631578947368421,28.7777777777778,2.86019793882465,1.66666666666667,5.80985762773395,1.0,20.0,2.28571428571429,1.5,3.98381077604343,0.665742665298606,21.5007895347423,2.19749702147191,1.21030729568982,4.32462134246235,172060.6,164489.8
distanceVariation_150_2,distanceVariation,469,949,87,25,43,32.0916754478398,32.0,6.11938000365423,25,38,0,35,16.6524520255864,19.0,12.1446812597182,0,27,949,5953.98282467961,1.0,0.0,0.0,0.0,0,4,1,2.02345415778252,2.0,0.816594943165457,1.0,3.0,187,25,89.5628997867804,85.0,44.851933481256,41.0,139.0,3,0,1.02345415778252,1.0,0.816594943165457,0.0,2.0,3,0,0.97228144989339,1.0,0.821667734153446,0.0,2.0,0,0,0.0,0,0.0,0,0,1,68,2.57471264367816,2.0,7.10452694261524,0,5,0.218390804597701,0.0,0.701808621722931,0.153846153846154,26.0555555555556,0.925199651036365,0.533333333333333,2.74085161771267,0.0,19.5,0.586206896551724,0.0,2.11345837480216,0.0,17.7089814696204,0.781676687750193,0.605625302411,1.84841507864907,165248.4,163373.0
distanceVariation_150_3,distanceVariation,498,918,38,30,46,35.2919389978213,34.0,5.18206227701885,30,39,0,36,13.066265060241,14.0,11.593241111263,0,22,918,5941.48753462604,1.0,0.0,0.0,0.0,0,4,1,1.8433734939759,2.0,0.757536607635481,1.0,2.0,172,30,82.8654618473896,84.0,42.676987627754,40.0,101.75,3,0,0.843373493975904,1.0,0.757536607635481,0.0,1.0,2,0,0.660642570281124,1.0,0.71648488547875,0.0,1.0,0,0,0.0,0,0.0,0,0,1,82,4.55263157894737,2.0,12.7603360960955,0,2,0.052631578947369,0.0,0.320145396331485,0.2,29.2941176470588,1.60296784828519,0.816666666666667,4.56299639731436,0.0,18.0,1.23684210526316,1.0,2.79505400123255,0.4,22.2201940635417,1.39799512981608,0.77637371388834,3.43083516083474,164174.2,160057.0
distanceVariation_150_4,distanceVariation,551,990,41,27,54,37.959595959596,37.0,9.43325215932437,28,47,0,42,14.7840290381125,13.0,14.305666224479,0,28,990,5085.8001189768,1.0,0.0,0.0,0.0,0,4,1,1.7967332123412,2.0,0.739394611570346,1.0,2.0,189,27,87.4210526315789,83.0,42.4098984223191,50.0,118.0,3,0,0.796733212341198,1.0,0.739394611570346,0.0,1.0,2,0,0.613430127041742,0.0,0.687799586017699,0.0,1.0,0,0,0.0,0,0.0,0,0,1,71,4.04878048780488,2.0,10.6426459654983,0,1,0.024390243902439,0.0,0.154257446837482,0.166666666666667,29.0,1.4432679065504,0.785714285714286,4.3636439296608,0.0,22.0,1.18292682926829,1.0,3.31985177740126,0.372677996249965,20.8326666559997,1.27333338382388,0.762440082165631,3.10199394023245,170547.0,165909.2
distanceVariation_150_5,distanceVariation,492,858,44,25,41,31.4125874125874,31.0,5.41085243510917,26,36,0,59,15.7479674796748,11.0,17.1801045341354,0,29,858,4151.27995867769,1.0,0.0,0.0,0.0,0,4,1,1.74390243902439,2.0,0.72657413539273,1.0,2.0,187,25,74.1808943089431,75.0,41.3735928802189,37.0,94.0,3,0,0.74390243902439,1.0,0.72657413539273,0.0,1.0,3,0,0.554878048780488,0.0,0.66184991526112,0.0,1.0,0,0,0.0,0,0.0,0,0,1,74,3.88636363636364,2.0,10.7348538311828,0,3,0.136363636363636,0.0,0.547345208126923,0.1875,27.3333333333333,1.29034734966694,0.63961038961039,3.98460378519553,0.0,17.5,0.875,0.5,2.58739294903717,0.0,20.8832734769028,1.16308938549323,0.69401918185181,3.0195163504771,134178.8,130225.0
distanceVariation_250_1,distanceVariation,843,1689,21,18,49,31.4931912374186,31.0,9.96614077412518,22,40,0,37,14.3902728351127,13.0,12.0241256214314,0,24,1689,9619.22448979592,1.0,0.0,0.0,0.0,0,5,1,2.00355871886121,2.0,0.82444080321826,1.0,2.0,183,20,82.944246737841,75.0,40.4055711190611,47.0,96.0,4,0,1.00355871886121,1.0,0.82444080321826,0.0,1.0,3,0,0.655990510083037,1.0,0.735667519869756,0.0,1.0,0,0,0.0,0,0.0,0,0,3,121,11.6190476190476,6.0,24.5463142233231,0,1,0.095238095238095,0.0,0.293543523950904,1.17647058823529,44.3684210526316,4.32226153619343,2.31578947368421,8.97738610422074,1.0,28.0,3.14285714285714,2.0,5.60642245902997,0.922611008315184,36.734052073212,3.34639044108981,1.77837840680364,7.4777951936939,287868.4,274620.8
distanceVariation_250_2,distanceVariation,804,1651,87,25,43,32.0539067231981,31.0,5.98869327854714,26,37,0,35,16.615671641791,19.0,11.979991742937,0,26,1651,5939.63218390805,1.0,0.0,0.0,0.0,0,4,1,2.05348258706468,2.0,0.841034254864803,1.0,3.0,191,25,90.7039800995025,84.0,45.7090020644834,42.0,140.0,3,0,1.05348258706468,1.0,0.841034254864803,0.0,2.0,3,0,0.997512437810945,1.0,0.834572480357266,0.0,2.0,0,0,0.0,0,0.0,0,0,1,116,3.64367816091954,2.0,12.1465921728549,0,9,0.103448275862069,0.0,0.959339844361624,0.2,44.6666666666667,1.21242929465546,0.705882352941176,4.69267908343174,0.0,30.5,0.919540229885057,1.0,3.22781870335292,0.4,31.2481110540212,1.11696024271667,0.728431359084683,3.25645090878144,318415.6,300647.8
distanceVariation_250_3,distanceVariation,824,1554,38,30,46,35.3410553410553,34.0,5.39586336798828,30,40,0,36,14.3871359223301,15.0,11.8398241734096,0,24,1554,6144.35318559557,1.0,0.0,0.0,0.0,0,4,1,1.88592233009709,2.0,0.746575270648637,1.0,2.0,182,30,86.0970873786408,87.0,42.3544370878802,42.75,105.25,3,0,0.885922330097087,1.0,0.746575270648637,0.0,1.0,3,0,0.714805825242718,1.0,0.724048898180474,0.0,1.0,0,0,0.0,0,0.0,0,0,2,124,6.92105263157895,4.0,19.2850932054942,0,7,0.210526315789474,0.0,1.1275939624015,0.533333333333333,48.4705882352941,2.49319870660815,1.27205882352941,7.56974486353453,0.0,29.0,1.77631578947368,1.0,4.49955753441826,0.599884648657975,36.2541967502649,2.03089865076001,1.12842678033472,5.63505019423432,267670.0,257254.4
distanceVariation_250_4,distanceVariation,935,1774,41,27,54,37.8354002254791,37.0,9.05283056215333,28,46,0,42,15.192513368984,15.0,13.2518729417288,0,25,1774,4568.86496133254,1.0,0.0,0.0,0.0,0,4,1,1.89732620320856,2.0,0.752992827591539,1.0,2.0,192,28,92.1978609625669,89.0,42.7121492781536,51.0,132.0,3,0,0.897326203208556,1.0,0.752992827591539,0.0,1.0,3,0,0.688770053475936,1.0,0.700215463830739,0.0,1.0,0,0,0.0,0,0.0,0,0,1,113,5.95121951219512,3.0,16.9532372899795,0,4,0.097560975609756,0.0,0.617029787349928,0.388888888888889,49.2105263157895,2.43599650955235,1.22222222222222,7.40319822155531,0.0,36.0,1.92682926829268,1.0,5.40275559277309,0.487498021521785,31.2386045705064,1.74679548197918,1.02415276638248,4.66965825016201,345427.4,317470.6
distanceVariation_250_5,distanceVariation,801,1355,44,25,41,31.5254612546125,31.0,5.54790420099397,25,37,0,59,14.8651685393258,9.0,17.2880219552123,0,26,1355,5194.46900826446,1.0,0.0,0.0,0.0,0,4,1,1.6916354556804,2.0,0.726555292940048,1.0,2.0,185,25,71.5917602996255,70.0,41.0103288597031,36.0,93.0,3,0,0.6916354556804,1.0,0.726555292940048,0.0,1.0,3,0,0.529338327091136,0.0,0.679245146600417,0.0,1.0,0,0,0.0,0,0.0,0,0,1,123,5.40909090909091,3.0,17.9510928786297,0,7,0.181818181818182,0.0,1.05038363711739,0.5,44.5,1.91576191178728,0.88562091503268,6.49921570215822,0.0,29.5,1.54545454545455,1.0,4.28238753211414,0.433012701892219,34.4193905298226,1.61681181534904,0.877760167815901,5.00748618162285,241029.4,231794.8
distanceVariation_50_1,distanceVariation,137,271,21,18,49,31.0332103321033,31.0,9.94462548518702,21,40,0,37,14.6350364963504,15.0,11.3200783523692,0,24,271,9390.33560090703,1.0,0.0,0.0,0.0,0,4,1,1.97810218978102,2.0,0.739571322714764,1.0,2.0,159,24,80.6715328467153,74.0,37.020039846077,49.0,85.0,3,0,0.978102189781022,1.0,0.739571322714764,0.0,1.0,3,0,0.671532846715328,1.0,0.695233921155659,0.0,1.0,0,0,0.0,0,0.0,0,0,1,19,2.95238095238095,2.0,3.63155732665478,0,1,0.142857142857143,0.0,0.349927106111883,0.352941176470588,7.61111111111111,1.09876732355724,0.666666666666667,1.49837520417982,0.0,3.5,0.714285714285714,0.5,0.839095723176481,0.0,6.53315381461604,0.968699404936549,0.728431359084683,1.26058714832166,51091.6,50446.2
distanceVariation_50_2,distanceVariation,161,338,71,25,43,31.5118343195266,31.0,5.69710106462904,25,36,0,35,18.0869565217391,20.0,11.883696909124,0,27,338,6185.74052054433,1.0,0.0,0.0,0.0,0,4,1,2.09937888198758,2.0,0.820581288770037,1.0,3.0,182,25,92.8757763975155,86.0,45.1496831136917,43.0,141.0,3,0,1.09937888198758,1.0,0.820581288770037,0.0,2.0,3,0,1.03726708074534,1.0,0.795079579264571,0.0,2.0,0,0,0.0,0,0.0,0,0,1,26,1.57746478873239,1.0,2.95345093846897,0,2,0.464788732394366,0.0,0.552356945102185,0.125,8.94444444444444,0.812081671205532,0.583333333333333,1.06731969178136,0.0,7.5,0.647887323943662,0.5,1.00138765058329,0.0,6.41588499327362,0.402074494483812,0.433012701892219,0.76750933866661,49683.8,49515.4
distanceVariation_50_3,distanceVariation,163,301,37,30,46,35.641196013289,34.0,5.44475399608264,30,40,0,36,14.8159509202454,15.0,12.3582710009354,0,25,301,6322.57617728532,1.0,0.0,0.0,0.0,0,3,1,1.84662576687117,2.0,0.696906592449714,1.0,2.0,176,31,84.4969325153374,87.0,39.9589320210044,43.5,100.5,2,0,0.846625766871166,1.0,0.696906592449714,0.0,1.0,2,0,0.687116564417178,1.0,0.696366312817802,0.0,1.0,0,0,0.0,0,0.0,0,0,1,22,1.86486486486487,1.0,3.4024010771581,0,1,0.189189189189189,0.0,0.391658830978093,0.214285714285714,9.58823529411765,0.775159686189098,0.428571428571429,1.48897289349039,0.0,7.0,0.513513513513513,0.0,1.16530060201676,0.0,6.14586253487481,0.604629596821977,0.484122918275927,0.950250071126445,59904.4,59344.2
distanceVariation_50_4,distanceVariation,157,288,39,27,54,36.9791666666667,35.0,8.5378802583285,29,44,0,42,13.4203821656051,13.0,12.8895985264251,0,24,288,4356.04759071981,1.0,0.0,0.0,0.0,0,4,1,1.8343949044586,2.0,0.796865945122722,1.0,2.0,180,28,86.2611464968153,82.0,45.171597312704,45.0,123.0,3,0,0.834394904458599,1.0,0.796865945122722,0.0,1.0,3,0,0.630573248407643,0.0,0.742577918052977,0.0,1.0,0,0,0.0,0,0.0,0,0,1,23,1.8974358974359,1.0,3.4551698299191,0,2,0.307692307692308,0.0,0.561766725646324,0.111111111111111,8.26315789473684,0.823637479254888,0.461538461538462,1.28624004773202,0.0,5.0,0.564102564102564,0.0,0.928049285684813,0.0,6.63199664515786,0.56963961382382,0.463512405443479,1.0154311421417,64805.0,63925.4
distanceVariation_50_5,distanceVariation,186,305,40,25,41,31.6950819672131,31.0,5.15295319526829,27,36,0,58,14.1182795698925,7.5,17.1914266344679,0,27,305,4049.89669421488,1.0,0.0,0.0,0.0,0,4,1,1.63978494623656,2.0,0.698945409123398,1.0,2.0,171,26,68.7741935483871,64.5,39.235333272929,34.25,92.0,3,0,0.639784946236559,1.0,0.698945409123398,0.0,1.0,2,0,0.451612903225806,0.0,0.604928308775708,0.0,1.0,0,0,0.0,0,0.0,0,0,1,32,1.975,1.0,4.82435228813154,0,2,0.475,0.0,0.631961232988227,0.176470588235294,10.3333333333333,0.917564930984049,0.480769230769231,1.57401052451993,0.0,6.5,0.65,0.0,1.10792599030802,0.0,8.15815883368028,0.518853876656318,0.458257569495584,1.24840623251751,41702.4,40782.2
gridSpread_100_1,gridSpread,318,681,51,23,47,32.2408223201175,31.0,7.87013772132171,24,39,0,43,20.2012578616352,21.0,14.0680197898539,10,33,681,2695.12426035503,1.0,0.0,0.0,0.0,0,4,1,2.14150943396226,2.0,0.778306651405275,2.0,3.0,178,24,98.5125786163522,93.0,43.9561477331603,67.25,142.0,3,0,1.14150943396226,1.0,0.778306651405275,1.0,2.0,2,0,0.949685534591195,1.0,0.73372267084729,0.0,1.0,0,0,0.0,0,0.0,0,0,1,35,2.49019607843137,2.0,4.64577627705588,0,2,0.03921568627451,0.0,0.277296776935901,0.181818181818182,18.7058823529412,0.935811724479544,0.545454545454545,2.5225284478852,0.0,18.0,0.705882352941176,0.0,2.48953982397928,0.385694607919935,9.93961004018091,0.834958959165102,0.640095478989051,1.29961996933268,121881.8,119662.2
